job_id,title,employer,lang,english_flag,municipality,region,city,streetAddress,url,text_excerpt
30469415,Konsultchefsassistent,Logent Bemanning AB,sv,True,,,,,,"Vi söker just nu en konsultchefs-assistent som är intresserad av rekrytering och bemanning som kan starta omgående.Du kommer sitta på vårt kontor i Stockholm. Vi arbetar främst med rekrytering och bemanning av kollektiv personal. På våra kontor möter du varje dag lättsam stämning, öppna dörrar och h..."
30469389,Projektledare Bygg och Installationer,Centio Consulting Group AB,sv,True,,,,,,Vi söker en Senior Projektledare Bygg och Installationer till en myndighet inom trafik.  Detta är ett flerårigt konsultuppdrag. Stationeringsort är Stockholm. Tjänsten är på heltid. Uppdraget innebär ett nära samarbete med kunden vilket ställer stora krav på flexibilitet och samarbetsförmåga. Uppdra...
30469369,"Blomsterfondens äldreboende i Älvsjö söker undersköterskor, tillsvidare",FÖREN BLOMSTERFONDEN,sv,True,,,,,,"Blomsterfonden – för ett tryggare och rikare liv för äldre  Blomsterfonden är en ideell förening som arbetar för att äldre ska få ett tryggt hem, professionell vård och omsorg med en meningsfull vardag.  Vi driver fem seniorboenden med levande social gemenskap, egen hemtjänst och fyra äldreboenden d..."
30469346,Fastighetsskötare,Statens Fastighetsverk,sv,True,,,,,,"Det är på regeringens uppdrag som Statens fastighetsverk förvaltar vårt gemensamma natur- och kulturarv. Vi förvaltar en mångfald av statligt ägda fastigheter – däribland regeringsbyggnader, domstolar, slott och kungsgårdar, teatrar, museer, ambassader samt en sjundedel av landets yta bestående av s..."
30469241,Operativ handläggare inom säkerhersunderrättelse,Säkerhetspolisen,sv,True,,,,,,Är det viktigt för dig att ha ett arbete där du gör skillnad varje dag och som dessutom är utvecklande och ansvarsfullt? Brinner du för att skydda Sverige och demokratin och har ett intresse för försvars- och säkerhetspolitik? Då ska du söka jobbet som operativ handläggare inom säkerhetsunderrättels...
30469234,Blomsterfondens äldreboende Liseberg söker undersköterskor,FÖREN BLOMSTERFONDEN,sv,True,,,,,,"Blomsterfonden – för ett tryggare och rikare liv för äldre  Blomsterfonden är en ideell förening som arbetar för att äldre ska få ett tryggt hem, professionell vård och omsorg med en meningsfull vardag.  Vi driver fem seniorboenden med levande social gemenskap, egen hemtjänst och fyra äldreboenden d..."
30469230,Projekteringsledare -Bygg & Installationer,Centio Consulting Group AB,sv,True,,,,,,Vi söker en Senior Samordnande projekteringsledare -Bygg & Installationer till en myndighet inom trafik.  Detta är ett flerårigt konsultuppdrag. Stationeringsort är Stockholm. Tjänsten är på heltid. Uppdraget innebär ett nära samarbete med kunden vilket ställer stora krav på flexibilitet och samarbe...
30469144,Arkivarie,Stockholms Universitet,sv,True,,,,,,"Stockholms universitetsbibliotek är ett universitetsbibliotek i framkant.  Vi är ledande inom öppen vetenskap och erbjuder högkvalitativa tjänster inom hela vår verksamhet. Vår bredd omfattar allt från traditionella bibliotekstjänster till vetenskaplig publicering, hantering av forskningsdata samt..."
30469156,Category Manager Marketing Procurement,MultiMind Bemanning AB,en,False,,,,,,Senior (6-10 years´ experience) Project: Marketing Procurement Location: Stockholm Period from: 2026-02-02 Period to: 2026-06-30  Job description:  Category Manager Marketing Procurement to H&M Group  H&M Group is a global company of strong fashion brands and ventures. Our goal is to prove that ther...
30469089,Verksamhetsutvecklare IT,W5 Solutions AB (publ),sv,True,,,,,,"W5 Solutions är en ledande leverantör av avancerade system och lösningar för försvar, säkerhet och samhällsskydd. Vi stödjer svenska och internationella myndigheter samt industriella aktörer med teknologier och tjänster som stärker operativ förmåga inom våra tre affärsområden Training, Power, och In..."
30469105,Group Head of Procurement,W5 Solutions AB (publ),en,False,,,,,,"W5 Solutions develops and delivers cutting-edge systems and solutions for defence and civil protection, serving Swedish and international government agencies as well as industry partners.With a strong focus on sustainability and innovation, we provide advanced solutions in Training, Power, and Integ..."
30469084,Junior Group Business Controller,Securitas AB,en,False,,,,,,"We are looking for a result-oriented, analytical and technically skilled individual to take on an impactful role within a transformative and data-driven setting. In this position you will be working as a junior member of the Business Controlling team and play an integral role in redefining the team’..."
30469098,Miljö- och hållbarhetskonsult,Frank Projektpartner AB,sv,True,,,,,,"Välkommen till Frank! Här växer både du och vi – tillsammans Vill du utvecklas i din yrkesroll och samtidigt vara med och påverka framtidens samhällsbyggande? Då har du kommit rätt. Vi erbjuder en inkluderande och dynamisk arbetsmiljö där vi arbetar med intressanta projekt, professionella kunder i b..."
30469060,Interimschef till en myndighet i Stockholm,Selecta Recruitment AB,sv,True,,,,,,"Roll: Interimschef Omfattning: 100% Uppdragstid: 2026-02-01 - 2026-06-30 Placeringsort: Stockholm   Om uppdraget: Inom myndighetens HR-avdelnings sektion för arbetsgivarpolitik kommer en ny enhet att inrättas med ansvar för lön, system och bemanning. I avvaktan på rekrytering av ordinarie enhetschef..."
30469035,Tandsköterska till Aqua Dental Nacka,Aqua Dental AB,sv,True,,,,,,"Hej blivande tandsköterska-kollega! Är du nyfiken på Aqua Dental och att bli en #Aquarebel? En #Aquarebel kännetecknas av värderingar som respekt för patienter och kollegor, en nyfiken, lyhörd och noggrann attityd, samt ett proaktivt och samarbetsvilligt förhållningssätt. Detta är inte något man bli..."
30469004,Mobility Operations Specialist - 1 year temporary contract,H & M Hennes & Mauritz Gbc AB,en,False,,,,,,"WHO WE ARE  H&M Group is a global company of strong fashion brands and ventures. Our goal is to prove that there is no compromise between exceptional design, affordable prices, and sustainable solutions. We want to liberate fashion for the many, and our customers are at the heart of every decision w..."
30468975,Lättmatros till passagerarbåt,ERA Shipping AB,sv,True,,,,,,ERA Shipping driver och bemannar 3 fartyg på uppdrag av Strömma turism & Sjöfart; m/s Prins Carl Philip m/s Mälar Victoria m/s Delfin VI Fartygen tar upp till 300 passagerare och trafikerar såväl Saltsjön som Mälaren på reguljära turlistor samt charteruppdrag.  Inför sommarsäsongen söker vi nya enga...
30468984,Handläggare GOP och CSM RA,Centio Consulting Group AB,sv,True,,,,,,"Vi söker Handläggare GOP och CSM RA till projektet Göteborg–Borås. Detta konsultuppdrag är på heltid med 60 % distansarbete och placering i Göteborg. Uppdraget består av två delar, vardera motsvarande 50 %, och kan utföras av en resurs på 100 % eller delas mellan två resurser. Arbetet kräver nära sa..."
30468069,Konsultchef inom vårdbemanning ,Agito Sverige AB,sv,True,,,,,,"Vill du arbeta i ett stabilt bolag där du får ta ansvar, skapa möjligheter och driva affären framåt i vården? Nu söker Agito Sverige AB en noggrann, flexibel och affärsdriven Konsultchef som vill vara med och utveckla vårdbemanning i ett bolag med över 20 års erfarenhet, starka ägare och en tydlig f..."
30468858,Psykiatrisjuksköterska till Ofelia Vård,Ofelia Vård AB,sv,True,,,,,,"Ofelia Vård AB är tillsammans med Skandinavisk Hälsovård, Svensk Närsjukvård, Doc Care, HLR Landslaget och Linguacom, en del av Skandinavisk Hälsovård Group.    Ofelia Vård är ett auktoriserat bemanningsföretag med medlemskap i Kompetensföretagen. Med detta följer en garanti på att vi följer arbetsm..."
30468843,Operativ Teamleader till terminal i södra Stockholm,Bemannix AB,sv,True,,,,,,"Vill du ta nästa steg i logistiken – och samtidigt vara med där det händer? Är du morgonpigg, handlingskraftig och trivs när du får ta ansvar? Har du erfarenhet från logistik eller distribution och gillar att både leda andra och vara operativ själv? Då kan detta vara rollen för dig! Vi söker nu näst..."
30468813,Fälttekniker till Medclair,Bravura Sverige AB,sv,True,,,,,,"Vill du arbeta hands-on med banbrytande cleantech och lösa tekniska utmaningar på riktigt? För Medclair söker vi en fälttekniker som felsöker, reparerar och optimerar företagets världsunika lustgasreningssystem – både i verkstaden och ute hos kunder runt om i Europa. Om tjänsten Den här tjänsten är ..."
30468749,Customer Service Consultant - Finsktalande,Jobbusters AB,sv,True,,,,,,"Din nya roll  I rollen som Customer Service Consultant blir du en viktig del av Customer Service-organisationen hos ett internationellt bolag inom life science/medtech. Du arbetar i en dynamisk och tvärfunktionell miljö där hög servicegrad, struktur och samarbete är avgörande för att lyckas. Uppdrag..."
30468730,Bagare till Shop in Shop Fazer Bageri,Fazer Sweden AB,sv,True,,,,,,Redo för ett välsmakande jobb? Bli en del av Fazers koncept Shop in Shop.  Vi söker bagare som kan arbeta 12-15 timmar/vecka till vårt koncept Shop in shop i Stockholms regionen.   Om du liksom oss älskar att baka bröd från grunden och vill vara med och påverka framtidens brödmarknad så rekryterar v...
30468724,Plattsättare,Jobway AB,sv,True,,,,,,"Vill du arbeta på ett företag där yrkesstolthet, frihet under ansvar och god gemenskap är viktiga delar? Är du en plattsättare som värdesätter kvalitet, noggrannhet och att arbeta med spännande projekt i ett kunnigt team? Då vill vi gärna höra mer om dig – ansök idag! Du kommer främst att arbeta med..."
30468633,Akademikernas a-kassa söker återkravshandläggare,Akademikernas Erkända Arbetslöshetskassa,sv,True,,,,,,Vill du bidra till ett välfungerande trygghetssystem och en flexibel arbetsmarknad? Nu söker vi handläggare som ska arbeta med återkravsärenden och säkerställa korrekta utbetalningar.   Bli en del av Sveriges största a-kassa Akademikernas a-kassa är Sveriges största a-kassa med över 805 000 högskole...
30468659,Projektledare,Jobway AB,sv,True,,,,,,"Vill du arbeta på ett företag där yrkesstolthet, frihet under ansvar och god gemenskap är viktiga delar? Är du en projektledare som värdesätter kvalitet, struktur och nöjda kunder? Då vill vi gärna höra mer om dig – ansök idag! Som projektledare ansvarar du för att planera, leda och följa upp våra v..."
30468656,Blomsterfondens äldreboende i Älvsjö söker en arbetsterapeut,FÖREN BLOMSTERFONDEN,sv,True,,,,,,"Blomsterfonden – för ett tryggare och rikare liv för äldre  Blomsterfonden är en ideell förening som arbetar för att äldre ska få ett tryggt hem, professionell vård och omsorg med en meningsfull vardag.  Vi driver fem seniorboenden med levande social gemenskap, egen hemtjänst och fyra äldreboenden d..."
30468515,Junior Insight Consultant with focus on Marketing & Brand management,Ipsos AB,en,False,,,,,,Through our ability to translate insights into concrete recommendations we build close partnerships with our clients that help them do better business and make Ipsos the largest insight company in Sweden.  Your profile  Ipsos is looking for a newly graduated team player with focus on Marketing and B...
30468490,Product Owner  Finance Digital & IT Solutions,SANDVIK AB,en,False,,,,,,"Do you thrive on driving digital transformation and shaping the future of finance IT solutions? At Sandvik Group IT, we’re looking for a Product Owner who’s ready to lead strategic initiatives, collaborate across teams, and make a real impact on how we work with technology. This is your chance to in..."
30468495,Ljusdesigner,Westal AB,sv,True,,,,,,"Arbetsbeskrivning  Som ljusdesigner jobbar du tätt med sälj och  ingår i marknad-/produktdivisionen. Dina arbetsuppgifter kommer i huvudsaken vara ljusplanering, offerthantering och uppföljning. Tjänstens placeringsort är antingen i Göteborg, Stockholm eller Bankeryd.    Vem är du?   Vi söker engage..."
30468451,Avarn söker ordningsvakter – ledande aktör inom ordningshållning,Avarn Security AB,sv,True,,,,,,"Är du redan ordningsvakt eller ska du bli ordningsvakt och vill arbeta under sommaren 2026? Avarn söker just dig!  Om Avarn Security  Avarn Security är ett företag med viktigt samhällsengagemang. Vi bidrar dygnet runt, året runt till ett tryggare samhälle. Vi lever våra värdeord Ansvar - Omtanke - S..."
30468469,Blomsterfonden söker vikarierande undersköterska till äldreboende i Älvsjö,FÖREN BLOMSTERFONDEN,sv,True,,,,,,"Blomsterfonden – för ett tryggare och rikare liv för äldre  Blomsterfonden är en ideell förening som arbetar för att äldre ska få ett tryggt hem, professionell vård och omsorg med en meningsfull vardag.  Vi driver fem seniorboenden med levande social gemenskap, egen hemtjänst och fyra äldreboenden d..."
30468371,Konservator med inriktning papper,Nationalmuseum,sv,True,,,,,,"Befattningen är en tillsvidareanställning på heltid. Provanställning om 6 månader kommer att tillämpas. Tillträde enligt överenskommelse.   Nationalmuseum är en statlig myndighet med ca 160 anställda som har i uppdrag att främja konsten, konstintresset och konstvetenskapen. Museets samlingar omfatta..."
30468365,Samordnare till Järva hemtjänst,Stockholms kommun,sv,True,,,,,,"Stockholm – vår huvudstad med miljoner drömmar, förväntningar och ambitioner. Vi jobbar för alla som lever här idag och i framtiden. Nu söker vi dig som vill tänka stort, nytt och annorlunda med oss – för stockholmarna.    Välkommen till Mitt Järva Hemtjänst!  Gillar du en fartfylld arbetsplats me..."
30468367,Utbildare inom kyl- och värmepumpsteknik,Clockwork Bemanning & Rekrytering AB,sv,True,,,,,,Om oss Clockwork Skolbemanning & Rekrytering är företaget med mångårig erfarenhet av skolverksamhet. Vi bistår huvudmän och skolledare över hela landet med bemanning och rekrytering av all skolpersonal – från förskola till yrkeshögskola. Vi arbetar mot samtliga skolformer och kan genom goda samarbet...
30468376,Operatörer sökes till Octapharmas lager!,Uniflex AB,sv,True,,,,,,Om tjänsten På uppdrag för vår kund Octapharma inom läkemedelsindustrin söker vi nu Operatörer att arbeta med storage och distribution i Hornsberg!  Du kommer arbeta på deras site i Hornsberg. Octapharma är ett välkänt läkemedelsföretag och letar efter nya medarbetare inom företaget. Du kommer vara ...
30468324,Pensionsspecialist till Bank i centrala Stockholm,Capega AB,sv,True,,,,,,Administratör inom kollektivavtalade pensioner – uppdrag hos Storbank På uppdrag av vår kund som är en Storbank söker vi nu en erfaren administratör inom kollektivavtalade pensioner. Här får du möjlighet att arbeta i en central roll med ansvar för hantering av pensionsärenden kopplade till BTP1 och ...
30468184,Risk Managers for the savings business,Swedbank AB,en,False,,,,,,Are you passionate about savings and non-financial risk? Swedbank is strengthening its savings area and is looking for candidates to support a strong risk culture and drive improvements in the area  In Swedbank you have the opportunity to: Contribute to continuous and active non-financial risk manag...
30468156,Utredare till området utrikeshandel och beredskap,Kommerskollegium,sv,True,,,,,,"Har du ett stort intresse för utrikeshandel, EU:s ekonomiska säkerhet och beredskapsfrågor i en geopolitiskt omvälvande tid? Då ska du söka dig till oss!  Kommerskollegium är Sveriges myndighet för frågor som rör utrikeshandel, EU:s inre marknad och EU:s handelspolitik. Vårt huvudsakliga uppdrag är ..."
30468080,Arbetsledare betong Stora projekt - Stockholm,Skanska Sverige AB,sv,True,,,,,,"Region Stora projekt ansvarar för några av Skanskas mest spännande och samhällsviktiga anläggnings- och infrastrukturprojekt. Nu söker vi engagerade arbetsledare för våra växande team, närmast på vårt projekt Slussen och till BECCS, ett projekt med klimatfokus för koldioxidinfångning.   Läs mer om B..."
30468021,Ekonom till Exploateringskontoret,Stockholms kommun,sv,True,,,,,,"Stockholm – vår huvudstad med miljoner drömmar, förväntningar och ambitioner. Vi jobbar för alla som lever här idag och i framtiden. Nu söker vi dig som vill tänka stort, nytt och annorlunda med oss – för stockholmarna.  På exploateringskontoret har vi en viktig roll i att utveckla och bygga huvudst..."
30467935,VVS montör,Jobway AB,sv,True,,,,,,"Vill du arbeta på ett företag där yrkesstolthet, frihet under ansvar och god gemenskap är viktiga delar? Är du en erfaren VVS-montör som värdesätter kvalitet, noggrannhet och att arbeta med spännande projekt i ett kunnigt team? Då vill vi gärna höra mer om dig – ansök idag! Du kommer främst arbeta m..."
30467884,Adjunkt i statsvetenskap,Stockholms Universitet,sv,True,,,,,,"Statsvetenskapliga institutionen är en dynamisk och stark utbildnings- och forskningsinstitution vid Samhällsvetenskapliga fakulteten vid Stockholms universitet.  Institutionen strävar efter att vara nationellt ledande och internationellt framstående inom forskning och utbildning. Statsvetenskapli..."
30467823,Säkerhetstekniker,Jobway AB,sv,True,,,,,,"Är du säkerhetstekniker och ute efter nya möjligheter? Är du en driven och serviceinriktad person som ser lösningar? Då vill vi höra mer om dig, ansök idag! I tjänsten som säkerhetstekniker hos Stockholm Security kommer du arbeta med spännande och varierande arbetsuppgifter med frihet under ansvar. ..."
30467838,Servicechef,Jobway AB,sv,True,,,,,,"Har du erfarenhet av tekniskt servicearbete och ledarskap – och vill leda ett team inom framtidens energilösningar? Åt kunds räkning söker vi nu en Servicechef till Kista som vill ansvara för och utveckla servicenheten med tekniker som arbetar med batterilösningar, solcellssystem och växelriktare. A..."
30467788,Nätverkstekniker – konsultuppdrag,A-Talent Tech Management Sweden AB,sv,True,,,,,,Plats: Sundbyberg Omfattning: 100 % Distansarbete: Upp till max 50 % Uppdragsperiod: 1 mars 2026 – 31 december 2026 (Möjlighet till förlängning till 2028) Övrigt: Uppdraget kräver säkerhetsprövning & registerkontroll  Om uppdraget I rollen blir du en del av ett specialistteam som ansvarar för organi...
30467564,Team Lead Program Planner - 504905,Alstom Transport AB,en,False,,,,,,"At Alstom, we understand transport networks and what moves people. From high-speed trains, metros, monorails, and trams, to turnkey systems, services, infrastructure, signalling and digital mobility, we offer our diverse customers the broadest portfolio in the industry. Every day, more than 80 000 c..."
30467530,HR Specialist | Jefferson Wells | Stockholm,Experis AB,sv,True,,,,,,"Har du erfarenhet av HR, rekrytering och konsultativt stöd till chefer - och söker nästa steg i din karriär som HR Specialist i Stockholm? Jefferson Wells söker nu en HR Specialist för ett spännande och långsiktigt konsultuppdrag hos en myndighet. I rollen som HR Specialist arbetar du brett inom HR-..."
30467525,Senior .Net Fullstack Developer,NOBA Bank Group AB (publ),en,False,,,,,,"At NOBA, we’re all about collaboration, curiosity, and tackling tech challenges together. As part of our skilled dev team, you’ll dive into both backend and frontend work, solving problems with people who genuinely enjoy building great things. We’re forming a brand-new development team in Stockholm ..."
30467435,Kundtjänstmedarbetare,Medla Sverige AB,sv,True,,,,,,RecNet arbetar för att förenkla kontakten mellan arbetsgivare och arbetstagare. LÅT OSS HITTA JOBBET ÅT DIG! Vi letar aktivt jobb åt dig utifrån dina krav och erfarenheter. Över 80% av de som registrerar sig får ett jobberbjudande inom 1 vecka. Registrera dig snabbt och enkelt på RecNet.se  Vi söker...
30467386,Vi söker en kommunikativ drifttekniker till Riksbyggen!,Academic Work Sweden AB,sv,True,,,,,,"Drifttekniker till Riksbyggen – Vi söker dig som vill arbeta med teknik, service och fastigheter!  På Riksbyggen, en trygg arbetsgivare med fokus på hållbarhet och kvalitet, präglas vår arbetsgrupp av stabilitet, gott samarbete och hög trivsel. Här får du ett tillitsbaserat ledarskap och möjlighet a..."
30467374,Insights Consultant till Lynxeye,Academic Work Sweden AB,sv,True,,,,,,"Det här är en roll för dig med stark analytisk förmåga och ett tydligt driv att skapa värde genom datadrivna insikter. Genom att arbeta med både kvantitativ och kvalitativ data ger du strategisk vägledning som stöttar utvecklingen av kunders varumärken. Tjänsten utgår från kontoret i Stockholm, samt..."
30460307,Instrumentmontör,Swema AB,sv,True,,,,,,"Vi tror du har de flesta av de här egenskaperna: Noggrann i hantverket och i montering av små delar. effektiv och säker med mikroskop, hand- och elverktyg. Duktig på att löda kablage och komponenter. snabb på  att lära dig PC-program God förståelse för elektronik, ritningar och skisser. Kunna mäta s..."
30466403,Sjuksköterska till Sabbatsbergsbyns vård- och omsorgsboende,Stockholms kommun,sv,True,,,,,,"Stockholm – vår huvudstad med miljoner drömmar, förväntningar och ambitioner. Vi jobbar för alla som lever här idag och i framtiden. Nu söker vi dig som vill tänka stort, nytt och annorlunda med oss – för stockholmarna.  Norra innerstadens stadsdelsområde består av de centrala delarna av Stockholm, ..."
30356904,Sommarjobb elevassistent / kolloledare,Utepedagogik Sverige AB,sv,True,,,,,,"Vill du vara del i ett kreativt team, som arbetar för att ge barnen deras bästa sommarupplevelse? Vill du också vara med om en utveckling som pedagog samt som människa? Sök då rollen som kolloledare på vår kollogård Udden med verksamhet för cirka 55 barn i åldern 9-12 år. Arbetsuppgifter Din uppgift..."
30467219,Finsktalande barnvakt 4-5 dagar i veckan -  Stockholm,Solidum Sverige AB,en,False,,,,,,"Solidum Sverige AB/Barnakademin has been providing families with high-quality childcare services since 2008. We offer creative childcare in Swedish and specialize in bilingual babysitting services.   Our Clients: We work with families whose children are between 1 and 6 years old, requiring assistanc..."
30467135,Sommarjobb,Utepedagogik Sverige AB,sv,True,,,,,,Sök ditt sommarjobb för nästa år redan nu! Vill du bredda dina kunskaper som pedagog samtidigt som du också utvecklas på det personliga planet? Sök då sommarjobb som kolloledare på Utepedagogiks kollogårdar i sommar. Arbetsuppgifter Din uppgift som kolloledare på Utepedagogiks kollogårdar är att ans...
30467123,Föreståndare till kollo,Utepedagogik Sverige AB,sv,True,,,,,,Vill du vara med och utveckla vår kolloverksamhet samtidigt som du växer i din ledarroll och hjälper din personal att bli bättre? Vi söker en föreståndare med erfarenhet av att arbetsleda och utveckla personal som brinner för att arbeta med barn. Kollo innebär dygnet runt-verksamhet och att jobba på...
30467064,Entrecon Consulting söker projektledare bygg med industrierfarenhet,EntreCon Consulting AB,sv,True,,,,,,"Har du erfarenhet av projektledning av större industriprojekt och god förståelse för lagar och myndighetskrav? Entrecon Consulting får löpande förfrågningar från våra kunder på duktiga och erfarna projektledare.   Uppdraget  Uppdragen kommer att vara ny-, om- och tillbyggnation av industri och rolle..."
30467044,IT Security Architect,Avaron AB,sv,True,,,,,,"Om företaget Avaron AB är ett växande konsultbolag med fokus på teknik, finans och verksamhetsstöd. Vi matchar din spetskompetens med marknadens mest intressanta uppdrag och erbjuder en plattform där din utveckling står i centrum. Om uppdraget Vi söker ett team för att etablera och uppföra ett säker..."
30466981,Senior Training Manager,Avaron AB,sv,True,,,,,,"Om företaget Avaron AB är ett växande konsultbolag med fokus på teknik, finans och verksamhetsstöd. Vi matchar din spetskompetens med marknadens mest intressanta uppdrag och erbjuder en plattform där din utveckling står i centrum. Om uppdraget Som Training Manager har du en central roll i leveranspr..."
30466966,Senior .NET-utvecklare inom IAM och säker integration,Avaron AB,sv,True,,,,,,"Om företaget Avaron AB är ett växande konsultbolag med fokus på teknik, finans och verksamhetsstöd. Vi matchar din spetskompetens med marknadens mest intressanta uppdrag och erbjuder en plattform där din utveckling står i centrum. Om uppdraget Vi söker en senior .NET-utvecklare till ett uppdrag där ..."
30466930,Senior Tillgänglighetsspecialist,Avaron AB,sv,True,,,,,,"Om företaget Avaron AB är ett växande konsultbolag med fokus på teknik, finans och verksamhetsstöd. Vi matchar din spetskompetens med marknadens mest intressanta uppdrag och erbjuder en plattform där din utveckling står i centrum. Om uppdraget Vi söker en senior tillgänglighetsspecialist som ger löp..."
30466912,Testledare,Avaron AB,sv,True,,,,,,"Om företaget Avaron AB är ett växande konsultbolag med fokus på teknik, finans och verksamhetsstöd. Vi matchar din spetskompetens med marknadens mest intressanta uppdrag och erbjuder en plattform där din utveckling står i centrum. Om uppdraget Vi söker en testledare till ett omfattande nyutvecklings..."
30466901,Entrecon Consulting söker platschef bygg och fastighet,EntreCon Consulting AB,sv,True,,,,,,Har du erfarenhet av att leda och fördela arbete i byggentreprenader? Entrecon Consulting får löpande förfrågningar från våra kunder på erfarna platschefer.  Vi tar emot ansökningar löpande och matchar med förfrågan från våra kunder och beställare. Du kommer att bli anställd hos Entrecon Consulting ...
30466886,Entrecon Consulting söker platschef bygg och fastighet,EntreCon Consulting AB,sv,True,,,,,,Har du erfarenhet av att leda och fördela arbete i byggentreprenader? Entrecon Consulting får löpande förfrågningar från våra kunder på erfarna platschefer.  Vi tar emot ansökningar löpande och matchar med förfrågan från våra kunder och beställare. Du kommer att bli anställd hos Entrecon Consulting ...
30466882,Entrecon Consulting söker Installationssamordnare/installationsledare,EntreCon Consulting AB,sv,True,,,,,,Är du en kommunikativ person med tidigare erfarenhet av att vara spindeln i nätet  inom installationsprojekt? Entrecon Consulting har flera förfrågningar från våra kunder på seniora och erfarna installationssamordnare/installationsledare. Du kommer att bli anställd hos Entrecon Consulting och jobba ...
30466880,Entrecon Consulting söker Installationssamordnare/installationsledare,EntreCon Consulting AB,sv,True,,,,,,Är du en kommunikativ person med tidigare erfarenhet av att vara spindeln i nätet  inom installationsprojekt? Entrecon Consulting har flera förfrågningar från våra kunder på seniora och erfarna installationssamordnare/installationsledare. Du kommer att bli anställd hos Entrecon Consulting och jobba ...
30466761,Senior Android Engineer,FishBrain AB (publ),en,False,,,,,,"The Fishbrain Team has built and maintains the #1 fishing app in the US, designed for people who are passionate about fishing and outdoors. Our mission is to deliver an incredible experience that helps anglers achieve their fishing dreams, today and tomorrow. Want to take America's #1 fishing app wi..."
30466759,Ekonomichef till ChargeBuddy - Solna,EdZa AB,sv,True,,,,,,"ChargeBuddy befinner sig i en expansiv fas och söker nu en Ekonomichef som vill ta ett övergripande ansvar för bolagets ekonomifunktion. Rollen är affärskritisk och innebär ett nära samarbete med VD, ledningsgrupp och verksamheten i stort. Här erbjuds du möjlighet att bidra till strukturer, styrning..."
30466663,Teknisk skribent med IT-kunskap i Lund,Dokumentera Eu AB,sv,True,,,,,,"Är nu noggrann och strukturerad? Har du djup IT-kunskap, gärna med erfarenhet av mjukvarudokumentation? Vill du hjälpa våra kunder med att skapa en dokumentation som är lätt att hitta, lätt att förstå och lätt att använda?   Vi växer och söker fler fantastiska kollegor! Vi har spännande uppdrag på g..."
30466632,Teknisk skribent med IT-kunskap,Dokumentera Eu AB,sv,True,,,,,,"Är nu noggrann och strukturerad? Har du djup IT-kunskap, gärna med erfarenhet av NIS2, IT-säkerhet eller API:er? Vill du hjälpa våra kunder med att skapa en dokumentation i världsklass? Vi har spännande uppdrag på gång hos våra kunder och nu söker vi dig med en mycket god IT-kunskap som vill jobba s..."
30466630,UX Designer - 8 Month Fixed Contract,Toca Boca AB,en,False,,,,,,"Do you want to design intuitive, seamless, and engaging user experiences for Toca Boca World—an app loved by millions of kids around the globe?  As a UX Designer on the Toca Boca World team, you’ll play a key role in ensuring that every player can enjoy smooth, meaningful interactions that support d..."
30466624,Dokumentsamordnare,Dokumentera Eu AB,sv,True,,,,,,"Är du noggrann och strukturerad? Har du teknikintresse, social kompetens och erfarenhet av projektarbete? Vill du jobba med dokumentation och utvecklas med ett gäng sköna dokumentationsexperter? Vi växer och söker fler fantastiska kollegor! Nu söker vi dokumentsamordnare för spännande uppdrag i Stoc..."
30466626,Skadereglerare Sjuk & Olycksfall,Länsförsäkringar Stockholm,sv,True,,,,,,Är du en självständig problemlösare på jakt efter nästa utmaning inom skadereglering? Motiveras du av att hantera kluriga ärenden och sammanställa information till en helhetsbild? Vill du dessutom vara med och hjälpa personer i svåra livssituationer? Då är det dig vi söker till denna tjänst!  Om job...
30466607,Gymkoordinator på deltid till Fitness24Seven,Adecco Sweden AB,sv,True,,,,,,Om tjänsten Som Gymkoordinator hos Fitness24Seven i Hötorget kommer du att arbeta i en dynamisk och hälsoinriktad miljö där ditt huvudansvar är att säkerställa att gymmet är i toppskick och att medlemmar får den bästa möjliga upplevelsen.  Du kommer tillhöra klustret Hötorget och arbeta på anläggnin...
30466562,Strategic Account Manager,Foodora AB,en,False,,,,,,"Are you ready to take the lead in shaping the future of food delivery partnerships? At foodora, we’re looking for a driven and strategic Key Account Manager to build and grow relationships with our most influential restaurant partners. This is your chance to work at the heart of a fast-paced, data-d..."
30466543,Senior DevOps Engineer,Stillfront Group AB (publ),en,False,,,,,,"We are looking for a Senior DevOps with experience working with a heavily distributed and senior engineering group to join our Data Platform team to support group management, hubs (marketing, ad-monetization, finance), game studios, and strategic projects with data and analytics capabilities. The Da..."
30466512,Project Manager (Pension & Insurance),Benifex Sweden AB,en,False,,,,,,"Who are Benifex? 💚💜 We are a fast-moving technology company, and one of the most successful providers of online reward and benefits solutions in the world. We believe that everyone deserves an exceptional experience at work, every day, and build workplace technology that makes this happen. Benifex’s..."
30466481,Senior Project Manager,Northab AB,en,False,,,,,,"Senior Project Manager – Private Sector  Location: Flexible / Hybrid Employment Type: Full-time Experience Required: Minimum 5 years  About the Company  We are a forward-thinking, privately owned organization operating in a dynamic and competitive market. With a strong focus on growth, innovation, a..."
30466370,Projekteringsledare bygg åt kund,Bustos Konsulttjänster AB,sv,True,,,,,,Vem är du? Som projekteringsledare hos vår kund har du en central roll som länk mellan projektutveckling och produktion. Rollen innebär att leda och samordna projekteringsarbetet för att säkerställa att projektets krav och mål uppnås. Som projekteringsledare deltar du redan i projektets tidiga utfor...
